url,pelmorex_id,name,province,coords,temp,timestamp
https://www.eltiempo.es/crendes.html,ESXX10219,Crendes,A Coruña,"(43.26330915, -8.273537963614903)",22.0,2022-07-25 19:15
https://www.eltiempo.es/majuelos.html,ESXX18427,Majuelos,Salamanca,"(40.6532306, -6.6102971)",34.0,2022-07-25 19:15
https://www.eltiempo.es/vizcaya/santa-maria.html,ESXX11926,Santa María,Vizcaya,"(43.2573441, -2.8716438)",22.0,2022-07-25 19:15
https://www.eltiempo.es/navardun.html,ESXX2639,Navardún,Zaragoza,"(42.5128138, -1.1459925)",26.0,2022-07-25 19:15
https://www.eltiempo.es/sabugo.html,ESO0781,Sabugo,Asturias,"(43.5597119, -5.9233557)",20.0,2022-07-25 19:15
https://www.eltiempo.es/grandoso.html,ESXX19009,Grandoso,León,"(42.8504275, -5.2755011)",23.0,2022-07-25 19:15
https://www.eltiempo.es/pitres.html,ESXX2817,Pitres,Granada,"(36.9357242, -3.3259562)",31.0,2022-07-25 19:15
https://www.eltiempo.es/dehesa-de-cordovilla.html,ESXX19333,Dehesa de Cordovilla,Palencia,"(42.0689884, -4.2580791)",34.0,2022-07-25 19:15
https://www.eltiempo.es/huerta-del-rey.html,ESXX2215,Huerta del Rey,Burgos,"(41.80656535, -3.3631280593834223)",32.0,2022-07-25 19:15
https://www.eltiempo.es/freixido.html,ESXX10511,Freixido,Lugo,"(42.8999222, -7.3607006)",30.0,2022-07-25 19:15
https://www.eltiempo.es/chillaron-del-rey.html,ESXX4865,Chillarón del Rey,Guadalajara,"(40.5970133, -2.6898503)",37.0,2022-07-25 19:15
https://www.eltiempo.es/valmadrid.html,ESXX3375,Valmadrid,Zaragoza,"(41.4434021, -0.8844837)",31.0,2022-07-25 19:15
https://www.eltiempo.es/santa-barbara-de-casa.html,ESXX3062,Santa Bárbara de Casa,Huelva,"(37.7956688, -7.1885793)",39.0,2022-07-25 19:05
https://www.eltiempo.es/pedraza-de-yeltes.html,ESXX17969,Pedraza de Yeltes,Salamanca,"(40.7243977, -6.3404106)",34.0,2022-07-25 19:15
